100009809855629;2022-02-19 00:00:34.854000
100009809855629;2022-02-19 10:10:22.047000
100032236723941;2022-02-19 10:10:30.235000
100032236723941;2022-02-22 22:22:10.803000
100014962631116;2022-02-22 22:22:37.532000
100009809855629;2022-02-22 22:22:50.438000
100009809855629;2022-03-05 16:16:08.939000
100014962631116;2022-03-05 16:16:50.663000
100032236723941;2022-03-05 17:17:50.300000
100014962631116;2022-03-05 17:17:56.651000
100032236723941;2022-03-05 18:18:26.482000
100014962631116;2022-03-05 21:21:18.130000
100009809855629;2022-03-05 21:21:38.150000
100032236723941;2022-03-05 22:22:15.466000
100014962631116;2022-03-05 22:22:27.542000
100032236723941;2022-03-06 00:00:14.054000
100032236723941;2022-03-06 01:01:05.786000
100014962631116;2022-03-07 19:19:04.494000
100009809855629;2022-03-07 19:19:07.328000
100032236723941;2022-03-07 19:19:14.491000
100014962631116;2022-03-07 22:22:03.645000
100032236723941;2022-03-07 22:22:11.146000
100032236723941;2022-03-08 10:10:28.785000
100014962631116;2022-03-08 13:13:35.272000
100014962631116;2022-03-08 14:14:07.291000
100014962631116;2022-03-08 18:18:59.343000
100014962631116;2022-03-08 19:19:04.435000
100014962631116;2022-03-08 20:20:03.913000
100009809855629;2022-03-08 20:20:11.675000
100032236723941;2022-03-08 20:20:23.871000
100014962631116;2022-03-08 23:23:17.514000
100009809855629;2022-03-08 23:23:26.598000
100014962631116;2022-03-09 00:00:08.050000
100014962631116;2022-03-09 09:09:04.059000
100009809855629;2022-03-09 09:09:09.006000
100032236723941;2022-03-09 09:09:53.431000
100014962631116;2022-03-09 10:10:02.329000
100009809855629;2022-03-09 10:10:45.745000
100032236723941;2022-03-09 11:11:15.694000
100009809855629;2022-03-09 11:11:23.409000
100014962631116;2022-03-09 11:11:27.060000
100032236723941;2022-03-09 13:13:27.018000
100009809855629;2022-03-09 13:13:36.672000
100014962631116;2022-03-09 14:14:00.683000
100009809855629;2022-03-09 15:15:06.731000
100032236723941;2022-03-09 15:15:13.370000
100032236723941;2022-03-09 16:16:17.919000
100009809855629;2022-03-09 16:16:38.119000
100009809855629;2022-03-09 17:17:03.555000
100032236723941;2022-03-09 17:17:28.437000
100014962631116;2022-03-09 18:18:32.574000
100032236723941;2022-03-09 18:18:42.817000
100014962631116;2022-03-09 19:19:37.079000
100009809855629;2022-03-09 19:19:47.545000
100032236723941;2022-03-09 21:21:01.421000
100009809855629;2022-03-09 21:21:07.237000
100014962631116;2022-03-09 22:22:03.287000
100009809855629;2022-03-09 22:22:07.304000
100009809855629;2022-03-10 08:08:04.886000
100014962631116;2022-03-10 09:09:05.842000
100032236723941;2022-03-10 09:09:07.277000
100009809855629;2022-03-10 09:09:12.998000
100014962631116;2022-03-10 13:13:30.952000
100014962631116;2022-03-10 14:14:32.199000
100032236723941;2022-03-10 14:14:39.246000
100009809855629;2022-03-10 14:14:50.820000
100032236723941;2022-03-10 16:16:04.841000
100014962631116;2022-03-10 17:17:03.180000
100014962631116;2022-03-10 18:18:03.975000
100032236723941;2022-03-10 18:18:17.365000
100009809855629;2022-03-10 18:18:27.433000
100032236723941;2022-03-10 19:19:17.730000
100009809855629;2022-03-10 19:19:27.018000
100014962631116;2022-03-10 21:21:25.134000
100032236723941;2022-03-10 23:23:08.367000
100009809855629;2022-03-10 23:23:22.147000
100014962631116;2022-03-11 01:01:29.549000
100032236723941;2022-03-11 08:08:20.649000
100014962631116;2022-03-11 09:09:37.028000
100032236723941;2022-03-11 09:09:48.707000
100014962631116;2022-03-11 10:10:38.978000
100009809855629;2022-03-11 10:10:49.475000
100032236723941;2022-03-11 10:10:55.501000
100014962631116;2022-03-11 11:11:31.591000
100032236723941;2022-03-11 11:11:46.182000
100032236723941;2022-03-11 13:13:19.132000
100032236723941;2022-03-11 14:14:19.542000
100014962631116;2022-03-11 16:16:03.032000
100009809855629;2022-03-11 16:16:14.053000
100014962631116;2022-03-11 17:17:01.635000
100009809855629;2022-03-11 17:17:07.402000
100032236723941;2022-03-11 17:17:24.644000
100032236723941;2022-03-11 19:19:10.012000
100009809855629;2022-03-11 19:19:21.259000
100014962631116;2022-03-11 22:22:11.870000
100009809855629;2022-03-11 22:22:18.170000
100032236723941;2022-03-12 00:00:09.091000
100014962631116;2022-03-12 00:00:33.589000
100009809855629;2022-03-12 11:11:28.229000
100032236723941;2022-03-12 12:12:57.473000
100032236723941;2022-03-12 13:13:45.899000
100009809855629;2022-03-12 13:13:57.080000
100032236723941;2022-03-12 14:14:00.327000
100014962631116;2022-03-12 14:14:01.223000
100009809855629;2022-03-12 14:14:08.983000
100014962631116;2022-03-12 15:14:59.414000
100014962631116;2022-03-12 15:15:02.615000
100009809855629;2022-03-12 15:15:07.125000
100032236723941;2022-03-12 15:15:20.699000
100032236723941;2022-03-12 16:16:26.146000
100032236723941;2022-03-12 17:17:00.325000
100014962631116;2022-03-12 17:17:10.887000
100009809855629;2022-03-12 17:17:11.006000
100032236723941;2022-03-12 18:18:01.183000
100009809855629;2022-03-12 18:18:17.541000
100032236723941;2022-03-12 19:19:05.607000
100009809855629;2022-03-12 19:19:14.698000
100014962631116;2022-03-12 19:19:56.855000
100014962631116;2022-03-12 22:22:47.701000
100009809855629;2022-03-12 22:22:57.732000
100014962631116;2022-03-12 23:23:04.097000
100032236723941;2022-03-13 00:00:13.423000
100014962631116;2022-03-13 09:09:11.408000
100009809855629;2022-03-13 09:09:20.431000
100032236723941;2022-03-13 09:09:21.218000
100014962631116;2022-03-13 10:10:17.833000
100032236723941;2022-03-13 10:10:26.728000
100009809855629;2022-03-13 10:10:46.241000
100032236723941;2022-03-13 12:12:21.888000
100009809855629;2022-03-13 12:12:33.465000
100014962631116;2022-03-13 12:12:44.261000
100032236723941;2022-03-13 18:18:00.164000
100014962631116;2022-03-13 18:18:05.618000
100009809855629;2022-03-13 18:18:56.786000
100032236723941;2022-03-13 20:20:12.069000
100014962631116;2022-03-13 21:21:05.143000
100009809855629;2022-03-13 21:21:16.352000
100032236723941;2022-03-13 21:21:46.977000
100032236723941;2022-03-13 22:22:45.216000
100009809855629;2022-03-13 22:22:52.994000
100014962631116;2022-03-13 23:23:09.877000
100009809855629;2022-03-14 08:08:24.602000
100032236723941;2022-03-14 08:08:41.847000
100014962631116;2022-03-14 11:11:02.023000
100032236723941;2022-03-14 11:11:08.140000
100014962631116;2022-03-14 12:12:13.238000
100032236723941;2022-03-14 12:12:21.054000
100032236723941;2022-03-14 14:14:40.298000
100009809855629;2022-03-14 15:15:03.229000
100032236723941;2022-03-14 15:15:09.695000
100014962631116;2022-03-14 16:16:11.817000
100032236723941;2022-03-14 16:16:16.865000
100009809855629;2022-03-14 16:16:27.175000
100014962631116;2022-03-14 17:17:53.240000
100009809855629;2022-03-14 18:18:05.314000
100014962631116;2022-03-14 18:18:05.520000
100032236723941;2022-03-14 18:18:17.297000
100014962631116;2022-03-14 20:20:00.243000
100009809855629;2022-03-14 20:20:18.107000
100009809855629;2022-03-14 22:22:03.533000
100032236723941;2022-03-14 22:22:22.659000
100032236723941;2022-03-14 23:23:16.620000
100009809855629;2022-03-14 23:23:28.470000
100014962631116;2022-03-14 23:59:59.512000
100009809855629;2022-03-15 00:00:03.207000
100014962631116;2022-03-15 00:00:03.567000
100032236723941;2022-03-15 00:00:03.937000
100014962631116;2022-03-15 09:09:58.052000
100014962631116;2022-03-15 11:11:04.959000
100032236723941;2022-03-15 11:11:08.836000
100014962631116;2022-03-15 12:12:08.847000
100014962631116;2022-03-15 13:13:10.608000
100032236723941;2022-03-15 13:13:32.603000
100009809855629;2022-03-15 13:13:52.199000
100014962631116;2022-03-15 15:15:05.187000
100009809855629;2022-03-15 15:15:14.080000
100014962631116;2022-03-15 16:16:20.926000
100014962631116;2022-03-15 17:17:13.763000
100009809855629;2022-03-15 17:17:20.485000
100032236723941;2022-03-15 17:17:33.922000
100014962631116;2022-03-15 18:18:17.141000
100009809855629;2022-03-15 18:18:23.504000
100032236723941;2022-03-15 19:19:10.396000
100014962631116;2022-03-15 19:19:20.253000
100032236723941;2022-03-15 20:20:04.450000
100009809855629;2022-03-15 20:20:11.800000
100009809855629;2022-03-15 21:21:28.756000
100032236723941;2022-03-15 21:21:50.702000
100032236723941;2022-03-15 23:23:08.444000
100014962631116;2022-03-15 23:23:13.123000
