100009809855629;2022-04-19 19:19:38.608000;Tutut
100014962631116;2022-04-19 21:21:50.360000;Tutut
100009809855629;2022-04-19 22:22:11.019000;Tutut
100032236723941;2022-04-19 22:22:12.878000;Tutut
100014962631116;2022-04-19 22:22:52.005000;Tutut
100009809855629;2022-04-19 23:23:12.932000;Tutut
100032236723941;2022-04-19 23:23:19.055000;Tutut
100014962631116;2022-04-19 23:23:21.138000;Tutut
100009809855629;2022-04-20 00:00:04.042000;Tutut
100014962631116;2022-04-20 00:00:35.920000;Tutut
100014962631116;2022-04-20 01:01:11.663000;Tutut
100032236723941;2022-04-20 01:01:48.624000;Tutut
100032236723941;2022-04-20 09:09:34.389000;Tutut
100009809855629;2022-04-20 09:09:40.797000;Tutut
100032236723941;2022-04-20 10:10:42.557000;Tutut
100032236723941;2022-04-20 11:11:05.778000;Tutut
100014962631116;2022-04-20 11:11:09.038000;Tutut
100009809855629;2022-04-20 11:11:27.787000;Tutut
100009809855629;2022-04-20 12:12:22.286000;Tutut
100014962631116;2022-04-20 12:12:27.125000;Tutut
100032236723941;2022-04-20 13:13:09.419000;Tutut
100009809855629;2022-04-20 13:13:24.970000;Tutut
100032236723941;2022-04-20 14:14:31.288000;Tutut
100014962631116;2022-04-20 14:14:35.216000;Tutut
100009809855629;2022-04-20 14:14:50.349000;Tutut
100032236723941;2022-04-20 15:15:11.609000;Tutut
100014962631116;2022-04-20 15:15:16.509000;Tutut
100009809855629;2022-04-20 15:15:17.961000;Tutut
100009809855629;2022-04-20 16:16:38.048000;Tutut
100009809855629;2022-04-20 17:17:41.704000;Tutut
100014962631116;2022-04-20 17:17:48.508000;Tutut
100009809855629;2022-04-20 18:18:06.372000;Tutut
100032236723941;2022-04-20 18:18:09.524000;Tutut
100014962631116;2022-04-20 19:19:56.781000;Tutut
100009809855629;2022-04-20 20:20:05.354000;Tutut
100014962631116;2022-04-20 20:20:10.138000;Tutut
100032236723941;2022-04-20 20:20:14.572000;Tutut
100014962631116;2022-04-20 21:21:55.009000;Tutut
100032236723941;2022-04-20 21:21:55.423000;Tutut
100009809855629;2022-04-20 22:22:32.376000;Tutut
100014962631116;2022-04-20 22:22:33.997000;Tutut
100009809855629;2022-04-20 23:23:02.912000;Tutut
