100040105721223;2020-03-17 21:21:36.152000;Tutut
100040105721223;2020-03-18 19:19:44.717000;Tutut
100040105721223;2020-03-20 19:20:00.165000;Tutut
100014962631116;2020-03-20 22:22:10.282000;Tutut
100040105721223;2020-03-21 11:11:44.702000;Tutut
100040105721223;2020-03-24 09:09:30.021000;Tutut
100040105721223;2020-03-24 11:11:22.778000;Tutut
100040105721223;2020-03-24 22:22:08.135000;Tutut
100040105721223;2020-03-26 08:08:52.884000;Tutut
100040105721223;2020-03-26 13:13:56.554000;Tutut
100040105721223;2020-03-27 11:11:20.583000;Tutut
100040105721223;2020-03-28 11:11:02.220000;Tutut
100040105721223;2020-03-28 20:20:27.078000;Tutut
100040105721223;2020-03-29 14:14:38.330000;Tutut
100040105721223;2020-03-29 20:20:32.974000;Tutut
100040105721223;2020-03-29 20:20:36.121000;Tutut
100040105721223;2020-03-29 22:22:34.560000;Tutut
100040105721223;2020-03-30 09:09:46.071000;Tutut
100040105721223;2020-03-30 21:21:44.299000;Tutut
100040105721223;2020-03-31 11:11:55.684000;Tutut
100040105721223;2020-04-01 09:09:47.363000;Tutut
100040105721223;2020-04-02 16:16:42.636000;Tutut
100040105721223;2020-04-02 22:22:27.912000;Tutut
100040105721223;2020-04-03 09:09:57.635000;Tutut
100040105721223;2020-04-04 10:10:40.331000;Tutut
100014962631116;2020-04-04 10:10:56.484000;Tutut
100040105721223;2020-04-04 11:11:46.573000;Tutut
100014962631116;2020-04-04 14:14:50.876000;Tutut
100014962631116;2020-04-04 16:16:46.259000;Tutut
100040105721223;2020-04-04 22:22:39.543000;Tutut
100040105721223;2020-04-05 11:11:45.380000;Tutut
100040105721223;2020-04-05 21:21:46.797000;Tutut
100040105721223;2020-04-07 14:14:38.249000;Tutut
100014962631116;2020-04-07 17:17:07.795000;Tutut
100040105721223;2020-04-07 18:18:14.123000;Tutut
100040105721223;2020-04-07 20:20:32.918000;Tutut
100040105721223;2020-04-07 22:22:13.708000;Tutut
100040105721223;2020-04-08 12:12:13.602000;Tutut
100040105721223;2020-04-08 17:17:14.465000;Tutut
100014962631116;2020-04-08 17:17:35.087000;Tutut
100040105721223;2020-04-10 08:08:09.031000;Tutut
100014962631116;2020-04-10 11:11:18.905000;Tutut
100040105721223;2020-04-10 15:15:38.166000;Tutut
100014962631116;2020-04-10 15:15:50.618000;Tutut
100040105721223;2020-04-12 14:14:32.011000;Tutut
100040105721223;2020-04-13 13:13:29.556000;Tutut
100040105721223;2020-04-13 20:20:55.291000;Tutut
100014962631116;2020-04-14 09:09:55.095000;Tutut
100014962631116;2020-04-14 11:11:01.993000;Tutut
100040105721223;2020-04-15 09:09:45.091000;Tutut
100014962631116;2020-04-15 09:09:58.120000;Tutut
