100032236723941;2022-03-28 11:11:03.483000;Tutut
100009809855629;2022-03-28 11:11:09.716000;Tutut
100014962631116;2022-03-28 12:12:02.695000;Tutut
100009809855629;2022-03-28 12:12:12.709000;Tutut
100032236723941;2022-03-28 12:12:35.533000;Tutut
100032236723941;2022-03-28 13:13:01.081000;Tutut
100014962631116;2022-03-28 13:13:08.552000;Tutut
100009809855629;2022-03-28 13:13:15.205000;Tutut
100009809855629;2022-03-28 14:14:05.351000;Tutut
100032236723941;2022-03-28 14:14:15.114000;Tutut
100014962631116;2022-03-28 14:14:15.278000;Tutut
100032236723941;2022-03-28 15:15:06.482000;Tutut
100009809855629;2022-03-28 15:15:10.425000;Tutut
100032236723941;2022-03-28 16:16:08.593000;Tutut
100009809855629;2022-03-28 16:16:16.935000;Tutut
100032236723941;2022-03-28 17:17:10.463000;Tutut
100032236723941;2022-03-28 18:18:27.476000;Tutut
100009809855629;2022-03-28 18:18:38.523000;Tutut
100014962631116;2022-03-28 18:18:49.071000;Tutut
100032236723941;2022-03-28 19:19:09.735000;Tutut
100009809855629;2022-03-28 19:19:17.364000;Tutut
100009809855629;2022-03-28 20:20:00.982000;Tutut
100032236723941;2022-03-28 20:20:01.900000;Tutut
100014962631116;2022-03-28 20:20:03.608000;Tutut
100032236723941;2022-03-28 21:21:16.399000;Tutut
100014962631116;2022-03-28 21:21:21.546000;Tutut
100009809855629;2022-03-28 21:21:24.070000;Tutut
100032236723941;2022-03-28 22:22:00.396000;Tutut
100009809855629;2022-03-28 22:22:12.486000;Tutut
100014962631116;2022-03-28 23:23:16.207000;Tutut
100032236723941;2022-03-28 23:23:18.636000;Tutut
100009809855629;2022-03-28 23:23:24.046000;Tutut
100032236723941;2022-03-29 00:00:39.474000;Tutut
100014962631116;2022-03-29 00:00:40.828000;Tutut
100009809855629;2022-03-29 00:00:46.233000;Tutut
100009809855629;2022-03-29 01:01:00.989000;Tutut
100014962631116;2022-03-29 01:01:14.030000;Tutut
100032236723941;2022-03-29 01:01:16.561000;Tutut
100032236723941;2022-03-29 02:02:02.016000;Tutut
100014962631116;2022-03-29 02:02:10.496000;Tutut
100009809855629;2022-03-29 08:08:10.796000;Tutut
100032236723941;2022-03-29 09:09:01.168000;Tutut
100009809855629;2022-03-29 09:09:01.379000;Tutut
100009809855629;2022-03-29 10:10:01.125000;Tutut
100032236723941;2022-03-29 10:10:16.230000;Tutut
100009809855629;2022-03-29 11:11:01.005000;Tutut
100032236723941;2022-03-29 11:11:03.430000;Tutut
100014962631116;2022-03-29 11:11:06.512000;Tutut
100009809855629;2022-03-29 12:12:07.253000;Tutut
100014962631116;2022-03-29 12:12:11.387000;Tutut
100032236723941;2022-03-29 12:12:30.071000;Tutut
100009809855629;2022-03-29 13:13:01.206000;Tutut
100032236723941;2022-03-29 14:14:09.446000;Tutut
100009809855629;2022-03-29 14:14:36.078000;Tutut
100032236723941;2022-03-29 15:15:53.677000;Tutut
100009809855629;2022-03-29 16:16:00.252000;Tutut
100032236723941;2022-03-29 16:16:09.557000;Tutut
100014962631116;2022-03-29 16:16:48.456000;Tutut
100032236723941;2022-03-29 17:17:00.200000;Tutut
100009809855629;2022-03-29 17:17:03.061000;Tutut
100032236723941;2022-03-29 18:18:00.097000;Tutut
100014962631116;2022-03-29 18:18:34.448000;Tutut
100009809855629;2022-03-29 18:18:35.699000;Tutut
100014962631116;2022-03-29 19:19:08.902000;Tutut
100032236723941;2022-03-29 19:19:22.883000;Tutut
100009809855629;2022-03-29 19:19:30.275000;Tutut
100014962631116;2022-03-29 21:21:21.633000;Tutut
100032236723941;2022-03-29 21:21:27.973000;Tutut
100014962631116;2022-03-29 22:22:15.477000;Tutut
100032236723941;2022-03-29 22:22:37.703000;Tutut
100009809855629;2022-03-29 23:23:06.086000;Tutut
100014962631116;2022-03-29 23:23:13.785000;Tutut
100032236723941;2022-03-29 23:23:16.004000;Tutut
100009809855629;2022-03-30 00:00:02.910000;Tutut
100032236723941;2022-03-30 00:00:09.897000;Tutut
100014962631116;2022-03-30 00:00:12.160000;Tutut
100032236723941;2022-03-30 01:01:04.832000;Tutut
100009809855629;2022-03-30 01:01:12.881000;Tutut
100014962631116;2022-03-30 01:01:13.720000;Tutut
100014962631116;2022-03-30 02:02:16.172000;Tutut
100032236723941;2022-03-30 08:08:26.518000;Tutut
100032236723941;2022-03-30 09:09:01.420000;Tutut
100032236723941;2022-03-30 10:10:00.791000;Tutut
100009809855629;2022-03-30 10:10:15.847000;Tutut
100014962631116;2022-03-30 11:11:14.005000;Tutut
100009809855629;2022-03-30 11:11:34.022000;Tutut
100032236723941;2022-03-30 11:11:59.740000;Tutut
100032236723941;2022-03-30 12:12:13.235000;Tutut
100014962631116;2022-03-30 12:12:19.426000;Tutut
100014962631116;2022-03-30 14:14:13.350000;Tutut
100009809855629;2022-03-30 14:14:23.565000;Tutut
100032236723941;2022-03-30 14:14:27.780000;Tutut
100032236723941;2022-03-30 15:15:03.736000;Tutut
100014962631116;2022-03-30 15:15:08.913000;Tutut
100009809855629;2022-03-30 15:15:18.295000;Tutut
